,ID,COMPANY,PROVINCE,geometry,index_right,Latitude,Longitude
478,12311430,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.69911147138457 56.92551464099152),0,56.92551464099152,-121.69911147138457
507,12311459,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.90532016037153 56.65312008094447),0,56.65312008094447,-121.90532016037153
508,12311460,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.4032945950889 55.894133590779184),0,55.894133590779184,-120.4032945950889
513,12311465,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.84672367320347 55.9626331599883),0,55.9626331599883,-120.84672367320347
518,12311470,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.94291628860225 56.14535984563237),0,56.14535984563237,-120.94291628860225
555,12311507,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.49621560256001 56.015219237633254),0,56.015219237633254,-120.49621560256001
556,12311508,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.60299299666582 56.00109938789932),0,56.00109938789932,-120.60299299666582
558,12311510,Pavilion Energy Corp.,BRITISH COLUMBIA,POINT (-121.08163104913731 56.43976391903807),0,56.43976391903807,-121.08163104913731
559,12311511,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.30068437522566 56.56084095753269),0,56.56084095753269,-121.30068437522566
561,12311513,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.11810630605618 56.860772863500145),0,56.860772863500145,-122.11810630605618
562,12311514,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.24209447232865 56.666909232359814),0,56.666909232359814,-122.24209447232865
564,12311516,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.04569220846335 55.691742324490825),0,55.691742324490825,-120.04569220846335
566,12311518,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.66503163645062 55.89651679014437),0,55.89651679014437,-120.66503163645062
583,12311535,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.02444634847265 56.74600192605777),0,56.74600192605777,-122.02444634847265
584,12311536,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.63920003796456 56.86996290223978),0,56.86996290223978,-121.63920003796456
605,12311557,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.63173466932629 56.00219232099692),0,56.00219232099692,-120.63173466932629
608,12311560,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.14015208886234 56.41128538439957),0,56.41128538439957,-120.14015208886234
609,12311561,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.06164297782276 56.77682123369512),0,56.77682123369512,-122.06164297782276
611,12311563,Longshore Resources Ltd.,BRITISH COLUMBIA,POINT (-121.239519773057 56.351635421276306),0,56.351635421276306,-121.239519773057
613,12311565,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.05002000352371 55.70988860627851),0,55.70988860627851,-120.05002000352371
616,12311568,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.16423216853129 57.122322612323764),0,57.122322612323764,-120.16423216853129
619,12311571,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.73864263208168 56.01828405900343),0,56.01828405900343,-120.73864263208168
620,12311572,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-121.93230983363088 56.339652712732494),0,56.339652712732494,-121.93230983363088
622,12311574,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.72484200198548 57.13153698536738),0,57.13153698536738,-121.72484200198548
623,12311575,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.12669973287358 56.79279548297374),0,56.79279548297374,-122.12669973287358
625,12311577,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.37687914886688 55.93578957482926),0,55.93578957482926,-120.37687914886688
626,12311578,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.62405482852222 56.86687177626059),0,56.86687177626059,-121.62405482852222
1057,12312009,Canlin Energy Corporation,BRITISH COLUMBIA,POINT (-121.93067246243133 57.38073311050536),0,57.38073311050536,-121.93067246243133
1382,12312334,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.02059309534935 56.302775737351205),0,56.302775737351205,-120.02059309534935
1385,12312337,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.55274385847278 56.71907293627303),0,56.71907293627303,-121.55274385847278
1386,12312338,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.61945489653286 55.63716789205139),0,55.63716789205139,-120.61945489653286
1387,12312339,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.28059733562209 57.156063478820315),0,57.156063478820315,-121.28059733562209
1388,12312340,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.33866772097133 56.408246714740216),0,56.408246714740216,-122.33866772097133
1389,12312341,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.06599882108074 57.27374018941216),0,57.27374018941216,-122.06599882108074
1390,12312342,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.23215415356586 56.99574687327281),0,56.99574687327281,-122.23215415356586
1392,12312344,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.8317007374756 57.33292176597169),0,57.33292176597169,-122.8317007374756
1393,12312345,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.23360743699857 57.2754086422283),0,57.2754086422283,-122.23360743699857
1394,12312346,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.18939111305777 56.798779563577696),0,56.798779563577696,-122.18939111305777
1395,12312347,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.46551476431331 57.02727533262635),0,57.02727533262635,-121.46551476431331
1396,12312348,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.46280701567632 57.00961283475522),0,57.00961283475522,-121.46280701567632
1397,12312349,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.87218139110402 56.08289581171657),0,56.08289581171657,-120.87218139110402
1398,12312350,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.7792486197469 56.95690784322028),0,56.95690784322028,-121.7792486197469
1399,12312351,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-121.02370471482821 56.06625533820886),0,56.06625533820886,-121.02370471482821
1401,12312353,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.7755189821771 57.17311683288343),0,57.17311683288343,-122.7755189821771
1402,12312354,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.35115618216965 55.943176664361516),0,55.943176664361516,-120.35115618216965
1403,12312355,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.07396697879472 56.25571159972431),0,56.25571159972431,-122.07396697879472
1404,12312356,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.29536378572655 55.95511675966191),0,55.95511675966191,-120.29536378572655
1405,12312357,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-121.08168278023341 56.11150680315099),0,56.11150680315099,-121.08168278023341
1407,12312359,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.36257231370028 57.325534440583965),0,57.325534440583965,-122.36257231370028
1408,12312360,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.38641637622042 56.37610194349968),0,56.37610194349968,-122.38641637622042
1409,12312361,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.53488808815898 56.74713071347564),0,56.74713071347564,-121.53488808815898
1410,12312362,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.55620787984459 55.90022265240268),0,55.90022265240268,-120.55620787984459
1411,12312363,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.27098255275422 57.02444097708913),0,57.02444097708913,-122.27098255275422
1413,12312365,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.0871555459056 56.92177498697885),0,56.92177498697885,-122.0871555459056
1414,12312366,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-121.96439588175906 56.760573373923606),0,56.760573373923606,-121.96439588175906
1415,12312367,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.57428273861827 56.616368212064074),0,56.616368212064074,-121.57428273861827
1416,12312368,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.05587632493213 56.88274455288662),0,56.88274455288662,-122.05587632493213
1417,12312369,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.67004940413811 57.2634259984401),0,57.2634259984401,-122.67004940413811
1419,12312371,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.41432035848541 57.10545244113491),0,57.10545244113491,-122.41432035848541
1420,12312372,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.50034604242894 57.327215576333685),0,57.327215576333685,-122.50034604242894
1421,12312373,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.5028625943072 57.05929819072362),0,57.05929819072362,-122.5028625943072
1422,12312374,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.51509686251191 55.72583578523479),0,55.72583578523479,-120.51509686251191
1423,12312375,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-121.98927549654174 56.94210401187675),0,56.94210401187675,-121.98927549654174
1424,12312376,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-121.690416172681 56.317176753369964),0,56.317176753369964,-121.690416172681
1425,12312377,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.31796214890956 55.978969066720076),0,55.978969066720076,-120.31796214890956
1426,12312378,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.14311981491727 56.75793519579296),0,56.75793519579296,-122.14311981491727
1427,12312379,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.14138913184445 55.66797809951671),0,55.66797809951671,-120.14138913184445
1428,12312380,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.17320542133962 57.26796894127268),0,57.26796894127268,-122.17320542133962
1429,12312381,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.51370894033914 56.64268548021904),0,56.64268548021904,-121.51370894033914
1430,12312382,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.77171737829985 57.017999112067855),0,57.017999112067855,-121.77171737829985
1432,12312384,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.04421112586473 57.426372227420764),0,57.426372227420764,-122.04421112586473
1433,12312385,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.76554327262038 57.07844492915567),0,57.07844492915567,-121.76554327262038
1434,12312386,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.64338552461817 57.22595171642736),0,57.22595171642736,-122.64338552461817
1435,12312387,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.37701696422414 55.98293567571568),0,55.98293567571568,-120.37701696422414
1436,12312388,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.61503338556572 57.36566103522135),0,57.36566103522135,-122.61503338556572
1437,12312389,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.81826814805102 57.40344403427878),0,57.40344403427878,-122.81826814805102
1438,12312390,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.81337942311575 56.02060288167083),0,56.02060288167083,-120.81337942311575
1439,12312391,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.59345196104557 55.71953720311198),0,55.71953720311198,-120.59345196104557
1440,12312392,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.26284933067855 56.84657700470764),0,56.84657700470764,-122.26284933067855
1441,12312393,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.25227855799352 56.86934700020641),0,56.86934700020641,-122.25227855799352
1442,12312394,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.0335527040676 56.35540719464959),0,56.35540719464959,-122.0335527040676
1443,12312395,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-121.03249585821285 56.12155204498174),0,56.12155204498174,-121.03249585821285
1445,12312397,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.58242421362796 55.80874530510761),0,55.80874530510761,-120.58242421362796
1446,12312398,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.33360558647261 56.95702412618739),0,56.95702412618739,-122.33360558647261
1447,12312399,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-121.06600203451484 56.11223070031841),0,56.11223070031841,-121.06600203451484
1448,12312400,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.29220025020548 55.950003754162545),0,55.950003754162545,-120.29220025020548
1449,12312401,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.16099638211945 55.69216842139158),0,55.69216842139158,-120.16099638211945
1450,12312402,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.61083471393862 55.76293430538901),0,55.76293430538901,-120.61083471393862
1451,12312403,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.8038837772829 56.026118156377386),0,56.026118156377386,-120.8038837772829
1452,12312404,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.87746779357212 56.24500533577022),0,56.24500533577022,-121.87746779357212
1453,12312405,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.18793043831936 55.60465650914665),0,55.60465650914665,-120.18793043831936
1454,12312406,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.03747413557068 55.961309530058166),0,55.961309530058166,-121.03747413557068
1455,12312407,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.08876924578983 56.99268819279199),0,56.99268819279199,-122.08876924578983
1456,12312408,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.76990807119327 57.21031774989208),0,57.21031774989208,-122.76990807119327
1457,12312409,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.55871189666954 55.641782842660284),0,55.641782842660284,-120.55871189666954
1458,12312410,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.4895513585219 57.014874496285934),0,57.014874496285934,-121.4895513585219
1459,12312411,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.09315410172665 56.810556000579034),0,56.810556000579034,-122.09315410172665
1460,12312412,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.33053223999579 57.3305153780435),0,57.3305153780435,-122.33053223999579
1461,12312413,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.08747042344565 56.383051822858455),0,56.383051822858455,-120.08747042344565
1463,12312415,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.07434515253125 56.39769961688309),0,56.39769961688309,-120.07434515253125
1464,12312416,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.29813979576186 57.318600615482474),0,57.318600615482474,-122.29813979576186
1467,12312419,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.25217877312036 57.10033504285485),0,57.10033504285485,-122.25217877312036
1468,12312420,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.51707962782716 56.96451571986739),0,56.96451571986739,-120.51707962782716
1469,12312421,Canlin Energy Corporation,BRITISH COLUMBIA,POINT (-121.89399302230935 57.35067550064445),0,57.35067550064445,-121.89399302230935
1471,12312423,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.05452560978863 57.25199099928208),0,57.25199099928208,-121.05452560978863
1472,12312424,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.5295761059389 56.94795847777564),0,56.94795847777564,-120.5295761059389
1567,12312519,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.5889113576081 56.90813277417811),0,56.90813277417811,-121.5889113576081
1568,12312520,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.73848087949723 56.07484623579571),0,56.07484623579571,-120.73848087949723
1571,12312523,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.35095386352405 55.94774346749212),0,55.94774346749212,-120.35095386352405
1572,12312524,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-121.0283787515908 56.11264925646146),0,56.11264925646146,-121.0283787515908
1573,12312525,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.67353958534213 56.001872642942246),0,56.001872642942246,-120.67353958534213
1575,12312527,Orphan Fund,BRITISH COLUMBIA,POINT (-120.50170420613364 57.15929529498035),0,57.15929529498035,-120.50170420613364
1576,12312528,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75085278401498 55.920253208600585),0,55.920253208600585,-120.75085278401498
1578,12312530,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.8732321076671 55.89465099930823),0,55.89465099930823,-120.8732321076671
1579,12312531,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.42942365986933 55.99525938475201),0,55.99525938475201,-120.42942365986933
1580,12312532,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.45094749912701 55.949324087055466),0,55.949324087055466,-120.45094749912701
1581,12312533,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.04880951949447 57.35960094039117),0,57.35960094039117,-122.04880951949447
1583,12312535,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.41007627790088 57.00482541434026),0,57.00482541434026,-122.41007627790088
1584,12312536,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.74016716645741 57.39263889405875),0,57.39263889405875,-122.74016716645741
1585,12312537,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.10748613094023 57.2455720047837),0,57.2455720047837,-122.10748613094023
1586,12312538,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.26606170966633 57.1029240735271),0,57.1029240735271,-122.26606170966633
1587,12312539,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.89960406348312 56.03853135684686),0,56.03853135684686,-120.89960406348312
1588,12312540,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.38370701991865 57.22161902823536),0,57.22161902823536,-121.38370701991865
1589,12312541,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.16838455175454 55.82875468230989),0,55.82875468230989,-120.16838455175454
1590,12312542,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.21212994869516 56.843797968300876),0,56.843797968300876,-122.21212994869516
1591,12312543,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.44318691167301 55.99314030590217),0,55.99314030590217,-120.44318691167301
1592,12312544,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.3339096923475 56.42704290781841),0,56.42704290781841,-122.3339096923475
